Country Name,Austria,Belgium,Bulgaria,Cyprus,Germany,Denmark,Spain,Estonia,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Slovenia,Sweden
1996,35.83439501,58.0203848,37.32368543,70.64128963,22.14559327,31.40388239,23.21285847,71.69819319,29.40254499,21.27367508,23.20927614,36.99607556,41.40941732,63.96111976,19.17401611,51.24974398,83.90789915,49.47425898,123.8796528,51.3445049,23.48314529,33.66134017,34.32387576,47.37843065,30.50964152
1997,37.83960748,60.90235898,36.88754893,70.57735073,24.28238534,33.40560135,25.49646811,80.6689785,30.44392502,22.51030147,23.05196349,44.14002362,46.94329995,65.14470187,20.43871543,55.05156565,94.73525939,48.78701749,116.1212345,53.98080456,27.21238007,35.15080675,35.00809801,48.69950423,32.87672504
1998,38.57612821,60.53477761,35.10386002,66.2122626,25.17806614,34.1125582,26.55950704,83.20389002,29.52836297,23.38027481,25.97169702,36.09240128,54.49971454,73.44834033,21.02978594,50.53069591,106.7115526,51.36806003,115.9383372,53.21168161,30.79049189,36.49927163,30.82331515,49.18799581,34.31939635
1999,38.90310246,60.60693102,47.32518141,64.28286274,26.4066172,33.34876127,28.28495794,74.25034567,28.63547543,23.68438521,28.12151933,36.40131398,58.38211939,73.41092911,21.42004911,42.40333643,108.3873123,44.88662398,116.4867413,54.49686382,30.01971743,36.83235509,31.31185784,48.43572885,34.78693253
2000,42.01422167,69.68273991,41.52684888,67.53209845,30.67834943,38.13668549,31.51897581,64.86821585,32.86378095,27.26627147,34.69729639,39.84463373,70.54871146,80.56509808,24.77785773,44.78465791,123.4660587,44.80541838,128.3766232,59.48868049,33.68025727,39.24837739,26.93244107,53.81259401,38.21907347
2001,42.91910925,67.96488091,44.20005133,63.64022395,30.21813177,38.41408192,30.1355363,65.20502374,30.51276378,26.69347289,33.35122477,42.67388697,66.16774793,79.61634993,24.38579296,49.56867504,123.9049857,48.43125495,112.8338286,56.74035706,30.96943502,37.65462906,29.82262755,52.78744234,37.66754496
2002,41.6287818,65.25385179,41.62230729,61.2360305,28.3423107,38.85249562,28.54518432,65.3623357,30.16445995,25.5409745,30.23614156,45.72639806,60.18313559,73.26987725,23.65045696,53.08683633,116.8785367,46.72474796,110.5038671,53.30897539,32.27425284,35.23489718,29.69721846,51.33009309,35.97156026
2003,41.8169677,63.67904433,44.59693706,56.24252255,29.03760677,37.04329853,27.83478298,65.61458694,30.73496366,24.68586455,29.64547092,46.36039555,60.27301618,65.69090922,22.84665187,52.01392241,115.2008245,48.65778272,110.37146,52.63586904,36.09576558,33.77175559,31.966792,51.32103136,34.91988869
2004,43.92513072,66.0121279,52.1072539,57.01380629,30.51283525,38.27933031,29.11219787,68.8988724,32.34482672,25.45617156,29.19032675,45.51211513,63.61331445,66.11194573,23.42050197,55.83266085,128.1726573,54.3506673,109.5199809,54.9343833,37.21019708,35.53754211,34.8825424,56.50175261,35.90050717
2005,45.41405348,70.24622175,57.18464668,56.22496257,32.85914059,41.94761534,29.78302854,70.50379652,36.30584078,26.94765573,29.58863376,45.52373648,64.95051226,68.64788841,24.69991838,62.35389901,136.0965654,57.41497936,114.022689,57.17457246,35.91895248,35.86033701,34.82532884,60.45134702,38.73599708
2006,47.24664234,72.76251224,64.06958412,56.37059908,36.01682124,46.63668918,30.93583231,73.37645636,38.90929282,28.16836936,31.67622983,46.46851372,74.9985884,70.98712848,26.99469075,67.29798845,144.3513714,60.53544901,130.4349225,59.59103304,40.14976188,38.18964868,36.91239943,64.91817804,40.70798048
2007,48.17238464,74.16664217,71.2219405,58.01605326,36.5516593,48.58531613,31.76286494,71.38902848,39.03149589,28.56749907,35.00410429,46.31566489,77.40458495,72.56006864,27.70041338,64.7461763,149.6168482,57.40313153,133.0727459,61.68241355,42.31516756,38.75193301,38.79432762,69.22807664,41.55182187
2008,48.82482212,80.20782782,72.2673442,62.84411604,37.72561447,50.65243249,30.35940087,70.29679871,41.28432811,29.27769803,35.9681465,46.65328134,78.91957947,75.70616173,27.6301011,69.22776062,156.4499476,52.06131974,150.3230097,61.26625855,43.09089113,40.81466384,39.01947004,68.41826879,43.47722751
